fish_table_id,fish_indiv,distance_m,date,site,anem_table_id,fish_obs_time,fish_spp,size,color,sex,fin_id,sample_id,tag_id,recap
5917,2304,46.87377657737598,2015-05-30,Palanas,6367,NA,APCL,9.2,YP,F,404854,APCL15_404854,985153000404854,N
8360,2304,46.87377657737598,2016-06-14,Palanas,8034,NA,APCL,10.7,YP,F,791,APCL16_791,986112100172557,N
12537,2304,46.87377657737598,2018-03-04,Palanas,11438,14:37:00,APCL,11.1,YP,F,NA,NA,986112100172557,Y
295,2304,46.87377657737598,2017-05-18,Palanas,8217,15:32:00,APCL,11.2,YP,F,NA,NA,986112100172557,Y
11488,2304,46.87377657737598,2018-03-17,Palanas,10848,14:33:00,APCL,11.7,YR,F,NA,NA,986112100172557,Y
1991,2304,40.91751708948791,2014-06-13,Palanas,1824,NA,APCL,3.5,YR,J,66,APCL14_066,NA,NA
5917,2304,40.91751708948791,2015-05-30,Palanas,6367,NA,APCL,9.2,YP,F,404854,APCL15_404854,985153000404854,N
8360,2304,40.91751708948791,2016-06-14,Palanas,8034,NA,APCL,10.7,YP,F,791,APCL16_791,986112100172557,N
12537,2304,40.91751708948791,2018-03-04,Palanas,11438,14:37:00,APCL,11.1,YP,F,NA,NA,986112100172557,Y
295,2304,40.91751708948791,2017-05-18,Palanas,8217,15:32:00,APCL,11.2,YP,F,NA,NA,986112100172557,Y
1991,2304,45.673870040219995,2014-06-13,Palanas,1824,NA,APCL,3.5,YR,J,66,APCL14_066,NA,NA
5917,2304,45.673870040219995,2015-05-30,Palanas,6367,NA,APCL,9.2,YP,F,404854,APCL15_404854,985153000404854,N
8360,2304,45.673870040219995,2016-06-14,Palanas,8034,NA,APCL,10.7,YP,F,791,APCL16_791,986112100172557,N
12537,2304,45.673870040219995,2018-03-04,Palanas,11438,14:37:00,APCL,11.1,YP,F,NA,NA,986112100172557,Y
1991,2304,46.55207330574885,2014-06-13,Palanas,1824,NA,APCL,3.5,YR,J,66,APCL14_066,NA,NA
5917,2304,46.55207330574885,2015-05-30,Palanas,6367,NA,APCL,9.2,YP,F,404854,APCL15_404854,985153000404854,N
8360,2304,46.55207330574885,2016-06-14,Palanas,8034,NA,APCL,10.7,YP,F,791,APCL16_791,986112100172557,N
1991,2304,43.06961007639219,2014-06-13,Palanas,1824,NA,APCL,3.5,YR,J,66,APCL14_066,NA,NA
5917,2304,43.06961007639219,2015-05-30,Palanas,6367,NA,APCL,9.2,YP,F,404854,APCL15_404854,985153000404854,N
1690,2406,2.682519291503762,2013-06-04,Wangag,1572,NA,APCL,4.9,YR,J,626,APCL13_626,NA,NA
1155,2406,2.682519291503762,2013-05-28,Wangag,1155,NA,APCL,4.9,YP,J,313,APCL13_313,NA,NA
1793,2306,40.314772219653136,2014-06-07,Visca,1729,NA,APCL,11,YP,F,5,APCL14_005,NA,NA
71,2306,40.314772219653136,2012-05-06,Visca,35,NA,APCL,11.5,NA,NA,26,APCL12_026,NA,NA
1597,2307,4.646432724554963,2013-06-03,Sitio Baybayon,1475,NA,APCL,9.6,YP,F,565,APCL13_565,NA,NA
1945,2307,4.646432724554963,2014-06-12,Sitio Baybayon,1798,NA,APCL,8.8,YR,J,49,APCL14_049,NA,NA
426,2723,19.507525438525082,2012-05-11,Poroc San Flower,361,NA,APCL,4.4,Y,J,213,APCL12_213,NA,NA
675,2723,19.507525438525082,2013-05-23,Poroc San Flower,680,NA,APCL,7.4,YR,F,31,APCL13_031,NA,NA
1745,2309,16.257938632309532,2013-06-04,N. Magbangon,1631,NA,APCL,3.6,YR,J,653,APCL13_653,NA,NA
2509,2309,16.257938632309532,2014-06-18,N. Magbangon,2129,NA,APCL,8.1,O,M,244,APCL14_244,NA,NA
2533,2380,5.181015147050922,2014-06-22,Sitio Baybayon,2140,NA,APCL,9.3,O,M,253,APCL14_253,NA,NA
1628,2380,5.181015147050922,2013-06-03,Sitio Baybayon,1493,NA,APCL,9.1,O,M,587,APCL13_587,NA,NA
698,2311,6.141009138580944,2013-05-23,Poroc Rose,698,NA,APCL,8.9,O,M,45,APCL13_045,NA,NA
381,2311,6.141009138580944,2012-05-11,Poroc Rose,326,NA,APCL,7.7,O,M,184,APCL12_184,NA,NA
2810,2313,15.395405233607768,2014-06-23,Wangag,2361,NA,APCL,3.6,Y,J,420,APCL14_420,NA,NA
5934,2313,15.395405233607768,2015-05-31,Wangag,6378,NA,APCL,8.3,YP,F,403391,APCL15_403391,985153000403391,N
7537,2313,15.395405233607768,2016-05-21,Wangag,7289,NA,APCL,10.4,YP,F,261,APCL16_261,985153000407603,N
2810,2313,2.094013326754396,2014-06-23,Wangag,2361,NA,APCL,3.6,Y,J,420,APCL14_420,NA,NA
5934,2313,2.094013326754396,2015-05-31,Wangag,6378,NA,APCL,8.3,YP,F,403391,APCL15_403391,985153000403391,N
2762,2314,29.5229735870061,2014-06-23,Wangag,2334,NA,APCL,3.7,W,J,389,APCL14_389,NA,NA
5947,2314,29.5229735870061,2015-05-31,Wangag,6389,NA,APCL,8.6,O,M,406164,APCL15_406164,985153000406164,N
2379,2315,49.715008522821,2014-06-17,Palanas,2035,NA,APCL,3.7,Y,J,190,APCL14_190,NA,NA
5827,2315,49.715008522821,2015-05-29,Palanas,6317,NA,APCL,6.4,O,J,373608,APCL15_373608,985153000373608,N
8355,2315,49.715008522821,2016-06-14,Palanas,8031,NA,APCL,10,O,M,NA,NA,985153000373608,Y
7127,2315,49.715008522821,2016-05-15,Palanas,6980,NA,APCL,9.7,O,M,NA,NA,985153000373608,Y
12479,2315,49.715008522821,2018-03-05,Palanas,11393,14:17:00,APCL,10,YP,F,NA,NA,985153000373608,Y
408,2315,49.715008522821,2017-05-19,Palanas,8264,13:46:00,APCL,10.2,O,M,NA,NA,985153000373608,Y
2379,2315,49.41659456142329,2014-06-17,Palanas,2035,NA,APCL,3.7,Y,J,190,APCL14_190,NA,NA
5827,2315,49.41659456142329,2015-05-29,Palanas,6317,NA,APCL,6.4,O,J,373608,APCL15_373608,985153000373608,N
8355,2315,49.41659456142329,2016-06-14,Palanas,8031,NA,APCL,10,O,M,NA,NA,985153000373608,Y
7127,2315,49.41659456142329,2016-05-15,Palanas,6980,NA,APCL,9.7,O,M,NA,NA,985153000373608,Y
12479,2315,49.41659456142329,2018-03-05,Palanas,11393,14:17:00,APCL,10,YP,F,NA,NA,985153000373608,Y
2379,2315,47.034376331688385,2014-06-17,Palanas,2035,NA,APCL,3.7,Y,J,190,APCL14_190,NA,NA
5827,2315,47.034376331688385,2015-05-29,Palanas,6317,NA,APCL,6.4,O,J,373608,APCL15_373608,985153000373608,N
8355,2315,47.034376331688385,2016-06-14,Palanas,8031,NA,APCL,10,O,M,NA,NA,985153000373608,Y
7127,2315,47.034376331688385,2016-05-15,Palanas,6980,NA,APCL,9.7,O,M,NA,NA,985153000373608,Y
2379,2315,44.86936129859514,2014-06-17,Palanas,2035,NA,APCL,3.7,Y,J,190,APCL14_190,NA,NA
5827,2315,44.86936129859514,2015-05-29,Palanas,6317,NA,APCL,6.4,O,J,373608,APCL15_373608,985153000373608,N
8355,2315,44.86936129859514,2016-06-14,Palanas,8031,NA,APCL,10,O,M,NA,NA,985153000373608,Y
2379,2315,36.98218191545795,2014-06-17,Palanas,2035,NA,APCL,3.7,Y,J,190,APCL14_190,NA,NA
5827,2315,36.98218191545795,2015-05-29,Palanas,6317,NA,APCL,6.4,O,J,373608,APCL15_373608,985153000373608,N
567,2375,13.831652075377429,2012-05-14,Wangag,574,NA,APCL,6.2,Y,J,274,APCL12_274,NA,NA
1686,2375,13.831652075377429,2013-06-04,Wangag,1569,NA,APCL,8.7,O,M,622,APCL13_622,NA,NA
2248,2317,3.611351400873008,2014-06-16,Sitio Baybayon,1957,NA,APCL,7,O,M,148,APCL14_148,NA,NA
6493,2317,3.611351400873008,2015-06-13,Sitio Baybayon,6698,NA,APCL,9.6,YR,F,403603,APCL15_403603,985153000403603,N
2246,2318,8.127618351513178,2014-06-16,Sitio Baybayon,1956,NA,APCL,8,O,M,146,APCL14_146,NA,NA
6870,2318,8.127618351513178,2016-05-12,Sitio Baybayon,6834,NA,APCL,9.8,YP,F,22,APCL16_022,985153000405154,N
6501,2318,8.127618351513178,2015-06-13,Sitio Baybayon,6703,NA,APCL,9.2,O,M,404548,APCL15_404548,985153000404548,N
11545,2318,8.127618351513178,2018-03-18,Sitio Baybayon,10781,15:05:00,APCL,10.7,YP,F,NA,NA,985153000405154,Y
2246,2318,7.52297879274278,2014-06-16,Sitio Baybayon,1956,NA,APCL,8,O,M,146,APCL14_146,NA,NA
6870,2318,7.52297879274278,2016-05-12,Sitio Baybayon,6834,NA,APCL,9.8,YP,F,22,APCL16_022,985153000405154,N
6501,2318,7.52297879274278,2015-06-13,Sitio Baybayon,6703,NA,APCL,9.2,O,M,404548,APCL15_404548,985153000404548,N
2246,2318,9.575955398833436,2014-06-16,Sitio Baybayon,1956,NA,APCL,8,O,M,146,APCL14_146,NA,NA
6870,2318,9.575955398833436,2016-05-12,Sitio Baybayon,6834,NA,APCL,9.8,YP,F,22,APCL16_022,985153000405154,N
2206,2320,7.753274983833819,2014-06-16,Sitio Baybayon,1930,NA,APCL,4.5,Y,J,134,APCL14_134,NA,NA
6545,2320,7.753274983833819,2015-06-13,Sitio Baybayon,6718,NA,APCL,8.3,O,M,372549,APCL15_372549,985153000372549,N
1301,2322,10.685395068180268,2013-05-29,S. Magbangon,1259,NA,APCL,9,O,M,384,APCL13_384,NA,NA
322,2322,10.685395068180268,2012-05-10,Cabatoan,287,NA,APCL,8.2,O,M,142,APCL12_142,NA,NA
1245,2323,2.6567500011660132,2013-05-29,S. Magbangon,1227,NA,APCL,9.5,O,M,356,APCL13_356,NA,NA
355,2323,2.6567500011660132,2012-05-10,S. Magbangon,304,NA,APCL,5.1,W,J,168,APCL12_168,NA,NA
1149,2324,15.445523207275539,2013-05-28,Wangag,1126,NA,APCL,7,YR,J,309,APCL13_309,NA,NA
566,2324,15.445523207275539,2012-05-14,Wangag,570,NA,APCL,4.1,Y,J,275,APCL12_275,NA,NA
2076,2325,13.61053883974179,2014-06-13,Palanas,1867,NA,APCL,5,YR,J,107,APCL14_107,NA,NA
8359,2325,13.61053883974179,2016-06-14,Palanas,8033,NA,APCL,10,YP,F,790,APCL16_790,986112100175398,N
5841,2325,13.61053883974179,2015-05-30,Palanas,6326,NA,APCL,9.1,YR,F,403062,APCL15_403062,985153000403062,N
11991,2325,13.61053883974179,2018-03-17,Palanas,10850,14:25:00,APCL,11.1,YP,F,NA,NA,986112100175398,Y
297,2325,13.61053883974179,2017-05-18,Palanas,8220,15:38:00,APCL,10.6,YP,F,NA,NA,986112100175398,Y
2076,2325,4.127487901004315,2014-06-13,Palanas,1867,NA,APCL,5,YR,J,107,APCL14_107,NA,NA
8359,2325,4.127487901004315,2016-06-14,Palanas,8033,NA,APCL,10,YP,F,790,APCL16_790,986112100175398,N
5841,2325,4.127487901004315,2015-05-30,Palanas,6326,NA,APCL,9.1,YR,F,403062,APCL15_403062,985153000403062,N
11991,2325,4.127487901004315,2018-03-17,Palanas,10850,14:25:00,APCL,11.1,YP,F,NA,NA,986112100175398,Y
2076,2325,24.718522758990332,2014-06-13,Palanas,1867,NA,APCL,5,YR,J,107,APCL14_107,NA,NA
8359,2325,24.718522758990332,2016-06-14,Palanas,8033,NA,APCL,10,YP,F,790,APCL16_790,986112100175398,N
5841,2325,24.718522758990332,2015-05-30,Palanas,6326,NA,APCL,9.1,YR,F,403062,APCL15_403062,985153000403062,N
2076,2325,15.282636309868376,2014-06-13,Palanas,1867,NA,APCL,5,YR,J,107,APCL14_107,NA,NA
8359,2325,15.282636309868376,2016-06-14,Palanas,8033,NA,APCL,10,YP,F,790,APCL16_790,986112100175398,N
2020,2326,20.280142004227624,2014-06-13,Palanas,1838,NA,APCL,6.3,YR,J,75,APCL14_075,NA,NA
5885,2326,20.280142004227624,2015-05-30,Palanas,6349,NA,APCL,10,YP,F,405523,APCL15_405523,985153000405523,N
2005,2327,10.028759127535844,2014-06-13,Palanas,1831,NA,APCL,4.5,YR,J,71,APCL14_071,NA,NA
5898,2327,10.028759127535844,2015-05-30,Palanas,6355,NA,APCL,9.6,O,M,406037,APCL15_406037,985153000406037,N
250,2348,35.661090126578756,2012-05-09,Wangag,203,NA,APCL,3.8,NA,NA,112,APCL12_112,NA,NA
1157,2348,35.661090126578756,2013-05-28,Wangag,1174,NA,APCL,7.9,O,M,315,APCL13_315,NA,NA
5694,2386,7.287180342994132,2015-05-28,Visca,6250,NA,APCL,10.2,O,M,1,APCL15_001,NA,NA
1792,2386,7.287180342994132,2014-06-07,Visca,1729,NA,APCL,10,O,M,4,APCL14_004,NA,NA
2780,2330,3.0273519728765517,2014-06-23,Wangag,2345,NA,APCL,8.1,O,M,398,APCL14_398,NA,NA
5985,2330,3.0273519728765517,2015-06-01,Wangag,6419,NA,APCL,9.6,YP,F,374339,APCL15_374339,985153000374339,N
6911,2466,4.54354417514067,2016-05-13,Palanas,6859,NA,APCL,9.5,O,M,33,APCL16_033,NA,NA
5736,2466,4.54354417514067,2015-05-29,Palanas,6266,NA,APCL,9.1,O,M,371588,APCL15_371588,985153000371588,N
8323,2466,4.54354417514067,2016-06-14,Palanas,8003,NA,APCL,9,O,M,NA,NA,985153000371588,Y
12145,2466,4.54354417514067,2018-03-31,Palanas,11293,10:09:00,APCL,11,YP,F,NA,NA,985153000371588,Y
6911,2466,2.703101887784562,2016-05-13,Palanas,6859,NA,APCL,9.5,O,M,33,APCL16_033,NA,NA
5736,2466,2.703101887784562,2015-05-29,Palanas,6266,NA,APCL,9.1,O,M,371588,APCL15_371588,985153000371588,N
8323,2466,2.703101887784562,2016-06-14,Palanas,8003,NA,APCL,9,O,M,NA,NA,985153000371588,Y
6911,2466,3.1145691448926085,2016-05-13,Palanas,6859,NA,APCL,9.5,O,M,33,APCL16_033,NA,NA
5736,2466,3.1145691448926085,2015-05-29,Palanas,6266,NA,APCL,9.1,O,M,371588,APCL15_371588,985153000371588,N
896,2333,17.439047554033653,2013-05-26,Tamakin Dacot,814,NA,APCL,11,O,M,147,APCL13_147,NA,NA
8314,2333,17.439047554033653,2016-06-09,Tamakin Dacot,7999,NA,APCL,11.8,O,M,768,APCL16_768,NA,NA
6413,2333,17.439047554033653,2015-06-11,Tamakin Dacot,6662,NA,APCL,10.8,O,M,406357,APCL15_406357,985153000406357,N
1895,2333,17.439047554033653,2014-06-12,Tamakin Dacot,1777,NA,APCL,9.6,W,M,32,APCL14_032,NA,NA
896,2333,10.124108088114133,2013-05-26,Tamakin Dacot,814,NA,APCL,11,O,M,147,APCL13_147,NA,NA
8314,2333,10.124108088114133,2016-06-09,Tamakin Dacot,7999,NA,APCL,11.8,O,M,768,APCL16_768,NA,NA
6413,2333,10.124108088114133,2015-06-11,Tamakin Dacot,6662,NA,APCL,10.8,O,M,406357,APCL15_406357,985153000406357,N
896,2333,16.36548654078775,2013-05-26,Tamakin Dacot,814,NA,APCL,11,O,M,147,APCL13_147,NA,NA
8314,2333,16.36548654078775,2016-06-09,Tamakin Dacot,7999,NA,APCL,11.8,O,M,768,APCL16_768,NA,NA
6434,2730,9.320449813623139,2015-06-11,Tamakin Dacot,6669,NA,APCL,10.6,O,M,127,APCL15_127,NA,NA
1901,2730,9.320449813623139,2014-06-12,Tamakin Dacot,1780,NA,APCL,7.2,YR,J,34,APCL14_034,NA,NA
1113,2335,13.57377580826352,2013-05-28,Wangag,996,NA,APCL,9.2,YP,F,284,APCL13_284,NA,NA
512,2335,13.57377580826352,2012-05-14,Wangag,423,NA,APCL,6.6,Y,J,249,APCL12_249,NA,NA
697,2336,6.141009138580944,2013-05-23,Poroc Rose,698,NA,APCL,9.1,YP,F,44,APCL13_044,NA,NA
380,2336,6.141009138580944,2012-05-11,Poroc Rose,326,NA,APCL,7.8,Y,F,183,APCL12_183,NA,NA
1478,2338,16.252090594834065,2013-05-31,Palanas,1412,NA,APCL,2.7,YR,J,485,APCL13_485,NA,NA
2061,2338,16.252090594834065,2014-06-13,Palanas,1859,NA,APCL,7.5,O,M,95,APCL14_095,NA,NA
827,2339,31.489947959694245,2013-05-25,Elementary School,770,NA,APCL,11.1,O,M,120,APCL13_120,NA,NA
851,2339,31.489947959694245,2013-05-25,Elementary School,786,NA,APCL,10.7,O,M,131,APCL13_131,NA,NA
8140,2546,2.6120823769437522,2016-06-06,N. Magbangon,7874,NA,APCL,8.3,YP,F,665,APCL16_665,NA,NA
6185,2546,2.6120823769437522,2015-06-04,N. Magbangon,6569,NA,APCL,7.2,YP,F,354092,APCL15_354092,985153000354092,N
112,2544,17.028052035151855,2012-05-09,Palanas,63,NA,APCL,3.4,NA,NA,63,APCL12_063,NA,NA
1043,2544,17.028052035151855,2013-05-27,Palanas,913,NA,APCL,7.5,YP,F,252,APCL13_252,NA,NA
5953,2347,1.8214579185380242,2015-05-31,Wangag,6392,NA,APCL,4.1,W,J,24,APCL15_024,NA,NA
12314,2347,1.8214579185380242,2018-03-08,Wangag,11277,15:45:00,APCL,9.4,O,M,85,APCL18_085,986112100163566,N
7487,2347,1.8214579185380242,2016-05-21,Wangag,7212,NA,APCL,8.6,O,M,234,APCL16_234,985153000403998,N
5953,2347,1.0185262193317208,2015-05-31,Wangag,6392,NA,APCL,4.1,W,J,24,APCL15_024,NA,NA
12314,2347,1.0185262193317208,2018-03-08,Wangag,11277,15:45:00,APCL,9.4,O,M,85,APCL18_085,986112100163566,N
8297,2414,84.725816051708,2016-06-09,Tamakin Dacot,7991,NA,APCL,11.9,YP,F,757,APCL16_757,NA,NA
6359,2414,84.725816051708,2015-06-09,Tamakin Dacot,6639,NA,APCL,10.5,YP,F,363661,APCL15_363661,985153000363661,N
8294,2529,19.744425810096246,2016-06-09,Tamakin Dacot,7990,NA,APCL,3.7,YR,J,754,APCL16_754,NA,NA
11209,2529,19.744425810096246,2018-03-30,Tamakin Dacot,10594,13:22:00,APCL,9.4,YP,F,613,APCL18_613,982000411818681,N
8298,2530,26.839169913403584,2016-06-09,Tamakin Dacot,7992,NA,APCL,8.8,YP,F,758,APCL16_758,NA,NA
11921,2530,26.839169913403584,2018-03-30,Tamakin Dacot,10592,13:50:00,APCL,10.6,YP,F,617,APCL18_617,982126052951274,N
8307,2412,36.92504537221488,2016-06-09,Tamakin Dacot,7996,NA,APCL,12.5,O,M,762,APCL16_762,NA,NA
6431,2412,36.92504537221488,2015-06-11,Tamakin Dacot,6668,NA,APCL,10,O,M,402968,APCL15_402968,985153000402968,N
8313,2413,13.252272421332997,2016-06-09,Tamakin Dacot,7999,NA,APCL,12.7,YP,F,767,APCL16_767,NA,NA
6415,2413,13.252272421332997,2015-06-11,Tamakin Dacot,6662,NA,APCL,9.5,O,M,403352,APCL15_403352,985153000403352,N
8315,2399,4.216047630639602,2016-06-09,Tamakin Dacot,7999,NA,APCL,11.6,O,M,769,APCL16_769,NA,NA
11354,2399,4.216047630639602,2018-03-23,Tamakin Dacot,10654,12:54:00,APCL,11.9,YP,F,523,APCL18_523,NA,N
6416,2399,4.216047630639602,2015-06-11,Tamakin Dacot,6663,NA,APCL,9.2,O,M,405308,APCL15_405308,985153000405308,N
8315,2399,4.690426641366268,2016-06-09,Tamakin Dacot,7999,NA,APCL,11.6,O,M,769,APCL16_769,NA,NA
11354,2399,4.690426641366268,2018-03-23,Tamakin Dacot,10654,12:54:00,APCL,11.9,YP,F,523,APCL18_523,NA,N
1990,2358,45.63005365756603,2014-06-13,Palanas,1824,NA,APCL,6.3,W,J,65,APCL14_065,NA,NA
5881,2358,45.63005365756603,2015-05-30,Palanas,6347,NA,APCL,10.1,YP,F,402230,APCL15_402230,985153000402230,N
7240,2358,45.63005365756603,2016-05-16,Palanas,7043,NA,APCL,11.2,YP,F,NA,NA,985153000402230,Y
12589,2358,45.63005365756603,2018-03-04,Palanas,11485,10:11:00,APCL,12.6,YP,F,NA,NA,985153000402230,Y
242,2358,45.63005365756603,2017-05-18,Palanas,8186,10:51:00,APCL,12,YP,F,NA,NA,985153000402230,Y
1990,2358,49.88260525847674,2014-06-13,Palanas,1824,NA,APCL,6.3,W,J,65,APCL14_065,NA,NA
5881,2358,49.88260525847674,2015-05-30,Palanas,6347,NA,APCL,10.1,YP,F,402230,APCL15_402230,985153000402230,N
7240,2358,49.88260525847674,2016-05-16,Palanas,7043,NA,APCL,11.2,YP,F,NA,NA,985153000402230,Y
12589,2358,49.88260525847674,2018-03-04,Palanas,11485,10:11:00,APCL,12.6,YP,F,NA,NA,985153000402230,Y
1990,2358,42.33677591602961,2014-06-13,Palanas,1824,NA,APCL,6.3,W,J,65,APCL14_065,NA,NA
5881,2358,42.33677591602961,2015-05-30,Palanas,6347,NA,APCL,10.1,YP,F,402230,APCL15_402230,985153000402230,N
7240,2358,42.33677591602961,2016-05-16,Palanas,7043,NA,APCL,11.2,YP,F,NA,NA,985153000402230,Y
1990,2358,54.66384813305414,2014-06-13,Palanas,1824,NA,APCL,6.3,W,J,65,APCL14_065,NA,NA
5881,2358,54.66384813305414,2015-05-30,Palanas,6347,NA,APCL,10.1,YP,F,402230,APCL15_402230,985153000402230,N
1294,2359,37.2284232620831,2013-05-29,S. Magbangon,1255,NA,APCL,8.5,YP,F,379,APCL13_379,NA,NA
319,2359,37.2284232620831,2012-05-10,Cabatoan,285,NA,APCL,8.5,Y,J,141,APCL12_141,NA,NA
7011,2360,11.15785108429809,2016-05-13,Palanas,6911,NA,APCL,8.6,O,M,69,APCL16_069,NA,NA
11796,2360,11.15785108429809,2018-03-05,Palanas,11384,14:40:00,APCL,11.4,YP,F,35,APCL18_035,986112100174016,N
1283,2363,7.048748380821643,2013-05-29,S. Magbangon,1248,NA,APCL,9.2,YP,F,375,APCL13_375,NA,NA
305,2363,7.048748380821643,2012-05-10,Cabatoan,278,NA,APCL,8.3,Y,J,133,APCL12_133,NA,NA
1946,2365,2.8431493751106554,2014-06-12,Sitio Baybayon,1798,NA,APCL,9.5,O,M,50,APCL14_050,NA,NA
6533,2365,2.8431493751106554,2015-06-13,Sitio Baybayon,6715,NA,APCL,10,YP,F,354733,APCL15_354733,985153000354733,N
6994,2431,10.73063686914272,2016-05-13,Palanas,6905,NA,APCL,10.2,O,M,72,APCL16_072,NA,NA
5814,2431,10.73063686914272,2015-05-29,Palanas,6313,NA,APCL,8.4,O,M,372147,APCL15_372147,985153000372147,N
1651,2367,30.443226253729186,2013-06-03,Sitio Baybayon,1504,NA,APCL,5.3,YR,J,601,APCL13_601,NA,NA
2567,2367,30.443226253729186,2014-06-22,Sitio Baybayon,2156,NA,APCL,8.3,Y,F,268,APCL14_268,NA,NA
1902,2368,9.320449813623139,2014-06-12,Tamakin Dacot,1780,NA,APCL,8.5,O,M,35,APCL14_035,NA,NA
6433,2368,9.320449813623139,2015-06-11,Tamakin Dacot,6669,NA,APCL,12.1,Y,F,126,APCL15_126,NA,NA
2480,2369,5.7100382836021755,2014-06-18,N. Magbangon,2108,NA,APCL,6.3,W,J,226,APCL14_226,NA,NA
6162,2369,5.7100382836021755,2015-06-04,N. Magbangon,6552,NA,APCL,9.7,YP,F,370033,APCL15_370033,985153000370033,N
2242,2370,24.777291203083617,2014-06-16,Sitio Baybayon,1953,NA,APCL,4.8,W,J,145,APCL14_145,NA,NA
6494,2370,24.777291203083617,2015-06-13,Sitio Baybayon,6699,NA,APCL,8.9,O,M,401889,APCL15_401889,985153000401889,N
2559,2371,7.361568432729238,2014-06-22,Sitio Baybayon,2152,NA,APCL,7.5,O,M,266,APCL14_266,NA,NA
6636,2371,7.361568432729238,2015-06-14,Sitio Baybayon,6760,NA,APCL,9.2,O,M,355505,APCL15_355505,985153000355505,N
1977,2372,8.857254321809906,2014-06-12,Sitio Baybayon,1815,NA,APCL,4.4,Y,J,63,APCL14_063,NA,NA
6588,2372,8.857254321809906,2015-06-14,Sitio Baybayon,6739,NA,APCL,10,O,M,404670,APCL15_404670,985153000404670,N
2787,2373,13.354848464775174,2014-06-23,Wangag,2350,NA,APCL,5.6,Y,J,404,APCL14_404,NA,NA
5962,2373,13.354848464775174,2015-05-31,Wangag,6397,NA,APCL,9.4,YP,F,405904,APCL15_405904,985153000405904,N
6554,2377,9.840051121068658,2015-06-13,Sitio Baybayon,6722,NA,APCL,4.6,YR,J,143,APCL15_143,NA,NA
6826,2377,9.840051121068658,2016-05-12,Sitio Baybayon,6808,NA,APCL,7.7,O,M,6,APCL16_006,985153000407417,N
6936,2411,1.9106410529339724,2016-05-13,Palanas,6875,NA,APCL,10.2,O,M,38,APCL16_038,NA,NA
5762,2411,1.9106410529339724,2015-05-29,Palanas,6283,NA,APCL,9.7,O,M,376294,APCL15_376294,985153000376294,N
2786,2379,14.138223363025114,2014-06-23,Wangag,2349,NA,APCL,4.3,WR,J,403,APCL14_403,NA,NA
7490,2379,14.138223363025114,2016-05-21,Wangag,7215,NA,APCL,9.1,YP,F,235,APCL16_235,985153000404758,N
5951,2379,14.138223363025114,2015-05-31,Wangag,6391,NA,APCL,7.7,YR,J,403393,APCL15_403393,985153000403393,N
2786,2379,22.327714823787385,2014-06-23,Wangag,2349,NA,APCL,4.3,WR,J,403,APCL14_403,NA,NA
7490,2379,22.327714823787385,2016-05-21,Wangag,7215,NA,APCL,9.1,YP,F,235,APCL16_235,985153000404758,N
2828,2381,6.404043967310058,2014-06-24,Wangag,2384,NA,APCL,4.4,W,J,329,APCL14_329,NA,NA
5974,2381,6.404043967310058,2015-05-31,Wangag,6407,NA,APCL,9.2,YP,F,404313,APCL15_404313,985153000404313,N
3170,2429,507.4111869654186,2014-07-02,Palanas,2630,NA,APCL,5.2,W,J,547,APCL14_547,NA,NA
5968,2429,507.4111869654186,2015-05-31,Wangag,6402,NA,APCL,9.2,YP,F,404287,APCL15_404287,985153000404287,N
8372,2429,507.4111869654186,2016-06-15,Wangag,8050,NA,APCL,10.7,YP,F,800,APCL16_800,986112100165260,N
3170,2429,508.5626282495805,2014-07-02,Palanas,2630,NA,APCL,5.2,W,J,547,APCL14_547,NA,NA
5968,2429,508.5626282495805,2015-05-31,Wangag,6402,NA,APCL,9.2,YP,F,404287,APCL15_404287,985153000404287,N
892,2724,78.23841732427088,2013-05-26,Tamakin Dacot,811,NA,APCL,9.6,YP,F,145,APCL13_145,NA,NA
1903,2724,78.23841732427088,2014-06-12,Tamakin Dacot,1780,NA,APCL,11.1,YR,F,36,APCL14_036,NA,NA
2788,2387,7.47776694425989,2014-06-23,Wangag,2351,NA,APCL,4.2,W,J,405,APCL14_405,NA,NA
7491,2387,7.47776694425989,2016-05-21,Wangag,7215,NA,APCL,8.5,O,M,236,APCL16_236,985153000406768,N
5952,2387,7.47776694425989,2015-05-31,Wangag,6391,NA,APCL,9,O,M,399614,APCL15_399614,985153000399614,N
2788,2387,14.898957315538766,2014-06-23,Wangag,2351,NA,APCL,4.2,W,J,405,APCL14_405,NA,NA
7491,2387,14.898957315538766,2016-05-21,Wangag,7215,NA,APCL,8.5,O,M,236,APCL16_236,985153000406768,N
8101,2408,3.699927037588214,2016-06-06,Cabatoan,7837,NA,APCL,9,O,M,628,APCL16_628,NA,NA
6210,2408,3.699927037588214,2015-06-05,Cabatoan,6577,NA,APCL,7.8,O,M,368852,APCL15_368852,985153000368852,N
8106,2733,3.699927037588214,2016-06-06,Cabatoan,7837,NA,APCL,9.1,O,M,633,APCL16_633,NA,NA
6213,2733,3.699927037588214,2015-06-05,Cabatoan,6577,NA,APCL,7.3,Y,J,355618,APCL15_355618,985153000355618,N
8081,2735,2.366969826933193,2016-06-06,Cabatoan,7818,NA,APCL,8.7,O,M,609,APCL16_609,NA,NA
6190,2735,2.366969826933193,2015-06-05,Cabatoan,6574,NA,APCL,7.6,YR,J,370326,APCL15_370326,985153000370326,N
